Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin %,Year
CA-2020-141810,2020-11-01,2020-11-06,standard class,BB-10990,Barry Blumstein,corporate,United States,San Antonio,Texas,78207,central,TEC-PH-10002200,technology,phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792,11.25,2020
CA-2020-168207,2020-11-01,2020-11-05,standard class,LT-17110,Liz Thompson,consumer,United States,San Diego,California,92105,west,OFF-BI-10003355,office supplies,binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832,35.0,2020
CA-2020-130890,2020-11-01,2020-11-05,standard class,JO-15280,Jas O'Carroll,consumer,United States,Los Angeles,California,90004,west,FUR-TA-10002903,furniture,tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942,5.0,2020
CA-2020-168207,2020-11-01,2020-11-05,standard class,LT-17110,Liz Thompson,consumer,United States,San Diego,California,92105,west,OFF-BI-10001524,office supplies,binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,7,0.2,41.1208,35.0,2020
CA-2020-168207,2020-11-01,2020-11-05,standard class,LT-17110,Liz Thompson,consumer,United States,San Diego,California,92105,west,FUR-FU-10004909,furniture,furnishings,Contemporary Wood/Metal Frame,96.96,6,0.0,33.936,35.0,2020
CA-2020-100657,2020-11-01,2020-11-06,standard class,SW-20245,Scot Wooten,consumer,United States,Troy,New York,12180,east,FUR-CH-10003535,furniture,chairs,"Global Armless Task Chair, Royal Blue",109.764,2,0.1,8.5372,7.777777777777778,2020
CA-2020-125416,2020-11-01,2020-11-01,same day,KC-16540,Kelly Collister,consumer,United States,Seattle,Washington,98115,west,TEC-AC-10001552,technology,accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93,9,0.0,49.2723,11.0,2020
CA-2020-138625,2020-11-01,2020-11-04,first class,EG-13900,Emily Grady,consumer,United States,Chesapeake,Virginia,23320,south,OFF-AP-10003099,office supplies,appliances,"Eureka Hand Vacuum, Bagless",197.72,4,0.0,55.3616,28.000000000000004,2020
CA-2020-121041,2020-11-02,2020-11-09,standard class,CS-12250,Chris Selesnick,corporate,United States,Haltom City,Texas,76117,central,OFF-EN-10001137,office supplies,envelopes,"#10 Gummed Flap White Envelopes, 100/Box",6.608,2,0.2,2.1476,32.50000000000001,2020
CA-2020-162047,2020-11-02,2020-11-04,first class,FH-14365,Fred Hopkins,corporate,United States,Long Beach,New York,11561,east,FUR-CH-10004983,furniture,chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.274,14.444444444444446,2020
CA-2020-140410,2020-11-02,2020-11-06,standard class,CM-12655,Corinna Mitchell,home office,United States,Los Angeles,California,90008,west,FUR-FU-10003347,furniture,furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,39.0,2020
CA-2020-140410,2020-11-02,2020-11-06,standard class,CM-12655,Corinna Mitchell,home office,United States,Los Angeles,California,90008,west,TEC-AC-10001109,technology,accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.7874,42.0,2020
CA-2020-140410,2020-11-02,2020-11-06,standard class,CM-12655,Corinna Mitchell,home office,United States,Los Angeles,California,90008,west,TEC-PH-10003580,technology,phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848,7,0.2,106.1242,8.75,2020
CA-2020-103961,2020-11-04,2020-11-08,standard class,NG-18430,Nathan Gelder,consumer,United States,Quincy,Illinois,62301,central,OFF-LA-10004484,office supplies,labels,Avery 476,19.824,6,0.2,6.4428,32.49999999999999,2020
CA-2020-144386,2020-11-04,2020-11-10,standard class,GT-14635,Grant Thornton,corporate,United States,New York City,New York,10009,east,OFF-BI-10001116,office supplies,binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",25.344,6,0.2,8.8704,35.0,2020
CA-2020-145485,2020-11-04,2020-11-04,same day,JM-16195,Justin MacKendrick,consumer,United States,San Francisco,California,94109,west,OFF-ST-10000649,office supplies,storage,Hanging Personal Folder File,62.8,4,0.0,15.7,25.0,2020
US-2020-136259,2020-11-04,2020-11-07,first class,CB-12415,Christy Brittain,consumer,United States,Lakewood,Ohio,44107,east,OFF-SU-10004661,office supplies,supplies,Acme Titanium Bonded Scissors,27.2,4,0.2,2.04,7.5,2020
CA-2020-118444,2020-11-04,2020-11-08,standard class,VD-21670,Valerie Dominguez,consumer,United States,Coral Springs,Florida,33065,south,OFF-AP-10000576,office supplies,appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196,6.25,2020
US-2020-136259,2020-11-04,2020-11-07,first class,CB-12415,Christy Brittain,consumer,United States,Lakewood,Ohio,44107,east,OFF-BI-10000773,office supplies,binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338,-76.66666666666667,2020
CA-2020-131072,2020-11-04,2020-11-04,same day,KL-16645,Ken Lonsdale,consumer,United States,Seattle,Washington,98105,west,OFF-BI-10002794,office supplies,binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.352,3,0.2,35.6526,36.25,2020
CA-2020-131422,2020-11-04,2020-11-08,standard class,GB-14530,George Bell,corporate,United States,Monroe,North Carolina,28110,south,FUR-CH-10001270,furniture,chairs,Harbour Creations Steel Folding Chair,207.0,3,0.2,25.875,12.5,2020
CA-2020-105312,2020-11-05,2020-11-08,first class,MT-17815,Meg Tillman,consumer,United States,Scottsdale,Arizona,85254,west,OFF-BI-10002049,office supplies,binders,UniKeep View Case Binders,4.401,3,0.7,-3.5208,-80.0,2020
CA-2020-105312,2020-11-05,2020-11-08,first class,MT-17815,Meg Tillman,consumer,United States,Scottsdale,Arizona,85254,west,OFF-EN-10002600,office supplies,envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478,35.0,2020
CA-2020-105571,2020-11-06,2020-11-10,standard class,CP-12340,Christine Phan,corporate,United States,Miami,Florida,33142,south,OFF-BI-10003305,office supplies,binders,Avery Hanging File Binders,16.146,9,0.7,-12.9168,-80.0,2020
CA-2020-163181,2020-11-06,2020-11-11,standard class,AB-10105,Adrian Barton,consumer,United States,Houston,Texas,77041,central,FUR-FU-10000193,furniture,furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,-84.448,-130.0,2020
CA-2020-163181,2020-11-06,2020-11-11,standard class,AB-10105,Adrian Barton,consumer,United States,Houston,Texas,77041,central,OFF-ST-10001713,office supplies,storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,2,0.2,-16.9568,-20.0,2020
CA-2020-102848,2020-11-06,2020-11-08,second class,KB-16240,Karen Bern,corporate,United States,Los Angeles,California,90036,west,FUR-CH-10000595,furniture,chairs,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92,6.25,2020
CA-2020-163181,2020-11-06,2020-11-11,standard class,AB-10105,Adrian Barton,consumer,United States,Houston,Texas,77041,central,OFF-ST-10000129,office supplies,storage,Fellowes Recycled Storage Drawers,177.648,2,0.2,-28.8678,-16.25,2020
CA-2020-134922,2020-11-06,2020-11-10,standard class,KB-16240,Karen Bern,corporate,United States,Philadelphia,Pennsylvania,19140,east,OFF-EN-10000483,office supplies,envelopes,"White Envelopes, White Envelopes with Clear Poly Window",24.4,2,0.2,7.93,32.5,2020
CA-2020-162887,2020-11-06,2020-11-08,second class,SV-20785,Stewart Visinsky,consumer,United States,Burlington,Vermont,5408,east,FUR-CH-10000595,furniture,chairs,Safco Contoured Stacking Chairs,715.2,3,0.0,178.8,25.0,2020
CA-2020-126669,2020-11-06,2020-11-12,standard class,DO-13645,Doug O'Connell,consumer,United States,Houston,Texas,77036,central,OFF-PA-10001357,office supplies,paper,Xerox 1886,76.64,2,0.2,26.824,35.0,2020
CA-2020-148432,2020-11-06,2020-11-09,second class,MC-18130,Mike Caudle,corporate,United States,Newark,Delaware,19711,east,OFF-PA-10001274,office supplies,paper,Loose Memo Sheets,7.3,2,0.0,3.431,47.0,2020
CA-2020-163181,2020-11-06,2020-11-11,standard class,AB-10105,Adrian Barton,consumer,United States,Houston,Texas,77041,central,OFF-BI-10000474,office supplies,binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,10,0.8,-51.296,-160.0,2020
CA-2020-163181,2020-11-06,2020-11-11,standard class,AB-10105,Adrian Barton,consumer,United States,Houston,Texas,77041,central,OFF-AR-10001683,office supplies,art,Lumber Crayons,23.64,3,0.2,5.319,22.5,2020
CA-2020-148432,2020-11-06,2020-11-09,second class,MC-18130,Mike Caudle,corporate,United States,Newark,Delaware,19711,east,OFF-FA-10004968,office supplies,fasteners,Rubber Band Ball,26.18,7,0.0,0.5236,2.0,2020
CA-2020-163181,2020-11-06,2020-11-11,standard class,AB-10105,Adrian Barton,consumer,United States,Houston,Texas,77041,central,TEC-MA-10001016,technology,machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,11.666666666666666,2020
CA-2020-114811,2020-11-07,2020-11-07,same day,KD-16495,Keith Dawkins,corporate,United States,New York City,New York,10024,east,OFF-ST-10000885,office supplies,storage,Fellowes Desktop Hanging File Manager,67.15,5,0.0,16.7875,25.0,2020
CA-2020-108259,2020-11-07,2020-11-14,standard class,NS-18640,Noel Staavos,corporate,United States,Jacksonville,North Carolina,28540,south,OFF-FA-10000624,office supplies,fasteners,OIC Binder Clips,31.504,11,0.2,11.814,37.5,2020
CA-2020-123568,2020-11-07,2020-11-13,standard class,SC-20095,Sanjit Chand,consumer,United States,West Jordan,Utah,84084,west,OFF-FA-10002701,office supplies,fasteners,Alliance Rubber Bands,5.04,3,0.0,0.2016,4.0,2020
CA-2020-154886,2020-11-07,2020-11-11,standard class,SW-20455,Shaun Weien,consumer,United States,San Francisco,California,94109,west,TEC-AC-10001956,technology,accessories,Microsoft Arc Touch Mouse,119.9,2,0.0,43.164,36.0,2020
CA-2020-114811,2020-11-07,2020-11-07,same day,KD-16495,Keith Dawkins,corporate,United States,New York City,New York,10024,east,FUR-FU-10002240,furniture,furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3,0.0,4.728,40.0,2020
CA-2020-114811,2020-11-07,2020-11-07,same day,KD-16495,Keith Dawkins,corporate,United States,New York City,New York,10024,east,FUR-CH-10003746,furniture,chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,0.1,115.5528,20.0,2020
CA-2020-109386,2020-11-07,2020-11-12,second class,RH-19600,Rob Haberlin,consumer,United States,Hampton,Virginia,23666,south,OFF-AR-10000122,office supplies,art,Newell 314,27.9,5,0.0,6.975,25.0,2020
CA-2020-108259,2020-11-07,2020-11-14,standard class,NS-18640,Noel Staavos,corporate,United States,Jacksonville,North Carolina,28540,south,OFF-LA-10002945,office supplies,labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04,1,0.2,1.638,32.49999999999999,2020
CA-2020-108259,2020-11-07,2020-11-14,standard class,NS-18640,Noel Staavos,corporate,United States,Jacksonville,North Carolina,28540,south,OFF-BI-10000315,office supplies,binders,Poly Designer Cover & Back,39.879,7,0.7,-29.2446,-73.33333333333333,2020
CA-2020-114811,2020-11-07,2020-11-07,same day,KD-16495,Keith Dawkins,corporate,United States,New York City,New York,10024,east,TEC-PH-10004165,technology,phones,Mitel MiVoice 5330e IP Phone,549.98,2,0.0,142.9948,26.0,2020
CA-2020-123568,2020-11-07,2020-11-13,standard class,SC-20095,Sanjit Chand,consumer,United States,West Jordan,Utah,84084,west,OFF-PA-10001125,office supplies,paper,Xerox 1988,92.94,3,0.0,41.823,45.0,2020
CA-2020-164441,2020-11-07,2020-11-12,standard class,AC-10450,Amy Cox,consumer,United States,New York City,New York,10011,east,OFF-PA-10001667,office supplies,paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.073,45.0,2020
CA-2020-123568,2020-11-07,2020-11-13,standard class,SC-20095,Sanjit Chand,consumer,United States,West Jordan,Utah,84084,west,OFF-BI-10001510,office supplies,binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,5,0.2,28.65,31.249999999999996,2020
CA-2020-111990,2020-11-07,2020-11-12,standard class,DB-13660,Duane Benoit,consumer,United States,Houston,Texas,77095,central,OFF-BI-10003291,office supplies,binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,10.476,6,0.8,-17.2854,-164.99999999999997,2020
CA-2020-117611,2020-11-07,2020-11-09,second class,MZ-17335,Maria Zettner,home office,United States,San Diego,California,92024,west,OFF-FA-10002280,office supplies,fasteners,Advantus Plastic Paper Clips,5.0,1,0.0,2.4,48.0,2020
US-2020-151407,2020-11-07,2020-11-11,standard class,RD-19585,Rob Dowd,consumer,United States,Dubuque,Iowa,52001,central,TEC-PH-10003885,technology,phones,Cisco SPA508G,263.96,4,0.0,76.5484,29.000000000000004,2020
CA-2020-109386,2020-11-07,2020-11-12,second class,RH-19600,Rob Haberlin,consumer,United States,Hampton,Virginia,23666,south,FUR-FU-10000308,furniture,furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,41.0388,22.000000000000004,2020
CA-2020-108259,2020-11-07,2020-11-14,standard class,NS-18640,Noel Staavos,corporate,United States,Jacksonville,North Carolina,28540,south,FUR-FU-10000023,furniture,furnishings,Eldon Wave Desk Accessories,4.712,1,0.2,1.4136,30.0,2020
CA-2020-123568,2020-11-07,2020-11-13,standard class,SC-20095,Sanjit Chand,consumer,United States,West Jordan,Utah,84084,west,FUR-FU-10004090,furniture,furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69,3,0.0,22.0077,33.0,2020
CA-2020-105634,2020-11-07,2020-11-13,standard class,HA-14905,Helen Abelman,consumer,United States,Franklin,Massachusetts,2038,east,OFF-AR-10001573,office supplies,art,American Pencil,11.65,5,0.0,3.3785,29.0,2020
CA-2020-109386,2020-11-07,2020-11-12,second class,RH-19600,Rob Haberlin,consumer,United States,Hampton,Virginia,23666,south,TEC-PH-10002890,technology,phones,AT&T 17929 Lendline Telephone,226.2,5,0.0,58.812,26.0,2020
CA-2020-109386,2020-11-07,2020-11-12,second class,RH-19600,Rob Haberlin,consumer,United States,Hampton,Virginia,23666,south,OFF-AR-10000380,office supplies,art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,0.0,79.758,30.0,2020
CA-2020-117611,2020-11-07,2020-11-09,second class,MZ-17335,Maria Zettner,home office,United States,San Diego,California,92024,west,TEC-AC-10002049,technology,accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,66.9546,18.0,2020
CA-2020-109386,2020-11-07,2020-11-12,second class,RH-19600,Rob Haberlin,consumer,United States,Hampton,Virginia,23666,south,OFF-AP-10003266,office supplies,appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,3,0.0,18.6606,42.0,2020
CA-2020-164441,2020-11-07,2020-11-12,standard class,AC-10450,Amy Cox,consumer,United States,New York City,New York,10011,east,OFF-BI-10001922,office supplies,binders,Storex Dura Pro Binders,52.272,11,0.2,17.6418,33.75,2020
CA-2020-146486,2020-11-08,2020-11-13,second class,DV-13465,Dianna Vittorini,consumer,United States,Oceanside,New York,11572,east,OFF-ST-10002554,office supplies,storage,Tennsco Industrial Shelving,244.55,5,0.0,4.891,2.0,2020
CA-2020-146486,2020-11-08,2020-11-13,second class,DV-13465,Dianna Vittorini,consumer,United States,Oceanside,New York,11572,east,OFF-EN-10001509,office supplies,envelopes,Poly String Tie Envelopes,12.24,6,0.0,5.7528,47.0,2020
CA-2020-126466,2020-11-08,2020-11-12,standard class,JO-15550,Jesus Ocampo,home office,United States,Roseville,California,95661,west,OFF-FA-10000490,office supplies,fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2,0.0,1.1656,47.0,2020
CA-2020-127509,2020-11-08,2020-11-12,standard class,AS-10090,Adam Shillingsburg,consumer,United States,Springfield,Missouri,65807,central,OFF-EN-10000781,office supplies,envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,0.0,12.3234,47.0,2020
CA-2020-127509,2020-11-08,2020-11-12,standard class,AS-10090,Adam Shillingsburg,consumer,United States,Springfield,Missouri,65807,central,OFF-PA-10002160,office supplies,paper,Xerox 1978,17.34,3,0.0,8.4966,49.00000000000001,2020
CA-2020-146486,2020-11-08,2020-11-13,second class,DV-13465,Dianna Vittorini,consumer,United States,Oceanside,New York,11572,east,TEC-AC-10002637,technology,accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,0.0,53.997,6.0,2020
CA-2020-127509,2020-11-08,2020-11-12,standard class,AS-10090,Adam Shillingsburg,consumer,United States,Springfield,Missouri,65807,central,OFF-BI-10002393,office supplies,binders,Binder Posts,17.22,3,0.0,7.9212,46.0,2020
CA-2020-127509,2020-11-08,2020-11-12,standard class,AS-10090,Adam Shillingsburg,consumer,United States,Springfield,Missouri,65807,central,FUR-TA-10002855,furniture,tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7,0.0,215.1198,21.0,2020
CA-2020-146486,2020-11-08,2020-11-13,second class,DV-13465,Dianna Vittorini,consumer,United States,Oceanside,New York,11572,east,TEC-AC-10002018,technology,accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0.0,6.0114,43.0,2020
CA-2020-158554,2020-11-08,2020-11-08,same day,CM-12190,Charlotte Melton,consumer,United States,Philadelphia,Pennsylvania,19134,east,OFF-PA-10004000,office supplies,paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,4.1151,36.25,2020
CA-2020-169796,2020-11-08,2020-11-13,standard class,Dp-13240,Dean percer,home office,United States,New York City,New York,10035,east,OFF-ST-10001505,office supplies,storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0.0,3.0498,17.0,2020
CA-2020-113222,2020-11-08,2020-11-08,same day,AG-10765,Anthony Garverick,home office,United States,Lawrence,Indiana,46226,central,OFF-BI-10001890,office supplies,binders,Avery Poly Binder Pockets,10.74,3,0.0,5.1552,48.0,2020
CA-2020-121783,2020-11-09,2020-11-13,standard class,PO-19180,Philisse Overcash,home office,United States,Roseville,Minnesota,55113,central,OFF-BI-10001658,office supplies,binders,GBC Standard Therm-A-Bind Covers,74.76,3,0.0,34.3896,46.0,2020
CA-2020-121783,2020-11-09,2020-11-13,standard class,PO-19180,Philisse Overcash,home office,United States,Roseville,Minnesota,55113,central,TEC-CO-10001571,technology,copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995,50.0,2020
CA-2020-121783,2020-11-09,2020-11-13,standard class,PO-19180,Philisse Overcash,home office,United States,Roseville,Minnesota,55113,central,OFF-ST-10000078,office supplies,storage,Tennsco 6- and 18-Compartment Lockers,795.51,3,0.0,143.1918,18.0,2020
CA-2020-121783,2020-11-09,2020-11-13,standard class,PO-19180,Philisse Overcash,home office,United States,Roseville,Minnesota,55113,central,OFF-AP-10003849,office supplies,appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,25.0,2020
CA-2020-155040,2020-11-09,2020-11-14,standard class,AH-10210,Alan Hwang,consumer,United States,Brentwood,California,94513,west,TEC-AC-10004469,technology,accessories,Microsoft Sculpt Comfort Mouse,79.9,2,0.0,35.156,43.99999999999999,2020
CA-2020-158659,2020-11-09,2020-11-13,second class,SC-20695,Steve Chapman,corporate,United States,Richmond,Indiana,47374,central,OFF-ST-10003306,office supplies,storage,Letter Size Cart,714.3,5,0.0,207.147,29.0,2020
CA-2020-121783,2020-11-09,2020-11-13,standard class,PO-19180,Philisse Overcash,home office,United States,Roseville,Minnesota,55113,central,FUR-FU-10004351,furniture,furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568,44.0,2020
CA-2020-147690,2020-11-09,2020-11-13,standard class,SC-20020,Sam Craven,consumer,United States,Philadelphia,Pennsylvania,19140,east,OFF-ST-10001526,office supplies,storage,Iceberg Mobile Mega Data/Printer Cart ,577.584,6,0.2,43.3188,7.500000000000001,2020
CA-2020-111948,2020-11-10,2020-11-10,same day,AG-10495,Andrew Gjertsen,corporate,United States,Detroit,Michigan,48234,central,OFF-ST-10003282,office supplies,storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,0.0,117.1296,28.0,2020
CA-2020-111948,2020-11-10,2020-11-10,same day,AG-10495,Andrew Gjertsen,corporate,United States,Detroit,Michigan,48234,central,OFF-AP-10002311,office supplies,appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2,0.1,46.7908,37.77777777777778,2020
US-2020-153283,2020-11-11,2020-11-17,standard class,EB-14110,Eugene Barchas,consumer,United States,New York City,New York,10035,east,OFF-EN-10001539,office supplies,envelopes,Staple envelope,15.56,2,0.0,7.3132,47.0,2020
CA-2020-162964,2020-11-11,2020-11-17,standard class,MF-18250,Monica Federle,corporate,United States,Houston,Texas,77095,central,OFF-EN-10003055,office supplies,envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.888,7,0.2,69.965,31.25,2020
CA-2020-162964,2020-11-11,2020-11-17,standard class,MF-18250,Monica Federle,corporate,United States,Houston,Texas,77095,central,OFF-PA-10003349,office supplies,paper,Xerox 1957,15.552,3,0.2,5.6376,36.25,2020
CA-2020-153220,2020-11-11,2020-11-13,first class,YC-21895,Yoseph Carroll,corporate,United States,Los Angeles,California,90032,west,OFF-PA-10003016,office supplies,paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0.0,7.065,45.00000000000001,2020
CA-2020-162964,2020-11-11,2020-11-17,standard class,MF-18250,Monica Federle,corporate,United States,Houston,Texas,77095,central,OFF-ST-10002344,office supplies,storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,0.2,-14.5764,-22.5,2020
CA-2020-113628,2020-11-11,2020-11-18,standard class,AH-10690,Anna Häberlin,corporate,United States,Plantation,Florida,33317,south,OFF-BI-10003291,office supplies,binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.238,2,0.7,-4.0158,-76.66666666666664,2020
CA-2020-113628,2020-11-11,2020-11-18,standard class,AH-10690,Anna Häberlin,corporate,United States,Plantation,Florida,33317,south,FUR-CH-10004477,furniture,chairs,"Global Push Button Manager's Chair, Indigo",146.136,3,0.2,16.4403,11.25,2020
CA-2020-113628,2020-11-11,2020-11-18,standard class,AH-10690,Anna Häberlin,corporate,United States,Plantation,Florida,33317,south,OFF-AR-10001246,office supplies,art,Newell 317,11.76,5,0.2,1.323,11.25,2020
CA-2020-113628,2020-11-11,2020-11-18,standard class,AH-10690,Anna Häberlin,corporate,United States,Plantation,Florida,33317,south,FUR-CH-10003298,furniture,chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,5,0.2,-72.039,-13.750000000000002,2020
CA-2020-113628,2020-11-11,2020-11-18,standard class,AH-10690,Anna Häberlin,corporate,United States,Plantation,Florida,33317,south,TEC-PH-10000441,technology,phones,VTech DS6151,100.792,1,0.2,10.0792,10.0,2020
CA-2020-113628,2020-11-11,2020-11-18,standard class,AH-10690,Anna Häberlin,corporate,United States,Plantation,Florida,33317,south,OFF-BI-10002799,office supplies,binders,"SlimView Poly Binder, 3/8""",4.662,3,0.7,-3.7296,-80.0,2020
US-2020-156867,2020-11-12,2020-11-16,standard class,LC-16870,Lena Cacioppo,consumer,United States,Aurora,Colorado,80013,west,OFF-BI-10002794,office supplies,binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,-70.0,2020
CA-2020-149909,2020-11-12,2020-11-16,standard class,RA-19915,Russell Applegate,consumer,United States,Columbus,Indiana,47201,central,OFF-PA-10001790,office supplies,paper,Xerox 1910,96.08,2,0.0,46.1184,48.00000000000001,2020
CA-2020-115798,2020-11-12,2020-11-18,standard class,KL-16645,Ken Lonsdale,consumer,United States,Newark,Delaware,19711,east,TEC-PH-10001819,technology,phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0.0,43.1904,47.99999999999999,2020
CA-2020-115798,2020-11-12,2020-11-18,standard class,KL-16645,Ken Lonsdale,consumer,United States,Newark,Delaware,19711,east,FUR-BO-10004467,furniture,bookcases,Bestar Classic Bookcase,299.97,3,0.0,56.9943,19.0,2020
CA-2020-149909,2020-11-12,2020-11-16,standard class,RA-19915,Russell Applegate,consumer,United States,Columbus,Indiana,47201,central,TEC-PH-10001536,technology,phones,Spigen Samsung Galaxy S5 Case Wallet,50.97,3,0.0,13.2522,26.0,2020
US-2020-156867,2020-11-12,2020-11-16,standard class,LC-16870,Lena Cacioppo,consumer,United States,Aurora,Colorado,80013,west,TEC-AC-10001552,technology,accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,-11.250000000000002,2020
CA-2020-115798,2020-11-12,2020-11-18,standard class,KL-16645,Ken Lonsdale,consumer,United States,Newark,Delaware,19711,east,OFF-PA-10001560,office supplies,paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28,7,0.0,19.8716,47.0,2020
CA-2020-115798,2020-11-12,2020-11-18,standard class,KL-16645,Ken Lonsdale,consumer,United States,Newark,Delaware,19711,east,TEC-PH-10003691,technology,phones,BlackBerry Q10,377.97,3,0.0,94.4925,25.0,2020
CA-2020-136147,2020-11-12,2020-11-17,standard class,FM-14380,Fred McMath,consumer,United States,Miami,Florida,33178,south,TEC-AC-10004568,technology,accessories,Maxell LTO Ultrium - 800 GB,111.96,5,0.2,-1.3995,-1.25,2020
CA-2020-136147,2020-11-12,2020-11-17,standard class,FM-14380,Fred McMath,consumer,United States,Miami,Florida,33178,south,OFF-BI-10004224,office supplies,binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,-83.33333333333334,2020
US-2020-156867,2020-11-12,2020-11-16,standard class,LC-16870,Lena Cacioppo,consumer,United States,Aurora,Colorado,80013,west,FUR-FU-10004006,furniture,furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,-3.75,2020
CA-2020-114503,2020-11-12,2020-11-16,standard class,AA-10375,Allen Armold,consumer,United States,Lebanon,Tennessee,37087,south,OFF-ST-10003572,office supplies,storage,Portfile Personal File Boxes,84.96,6,0.2,6.372,7.500000000000001,2020
CA-2020-111199,2020-11-12,2020-11-16,standard class,JK-15730,Joe Kamberova,consumer,United States,Jacksonville,North Carolina,28540,south,OFF-PA-10001790,office supplies,paper,Xerox 1910,115.296,3,0.2,40.3536,35.0,2020
CA-2020-149909,2020-11-12,2020-11-16,standard class,RA-19915,Russell Applegate,consumer,United States,Columbus,Indiana,47201,central,OFF-PA-10000726,office supplies,paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",63.77,7,0.0,28.6965,44.99999999999999,2020
CA-2020-144519,2020-11-12,2020-11-16,standard class,AW-10930,Arthur Wiediger,home office,United States,Helena,Montana,59601,west,FUR-FU-10000794,furniture,furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7,0.0,21.7532,34.0,2020
CA-2020-104948,2020-11-12,2020-11-16,standard class,KH-16510,Keith Herrera,consumer,United States,San Bernardino,California,92404,west,FUR-BO-10004357,furniture,bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,683.332,4,0.15,-40.196,-5.88235294117647,2020
